,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Date,Date Before,Date After,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,NDVI,GNDVI,EVI,SAVI,BSI,ARVI
10,45484756,15.0,34.0,51.0,4.3,4.36,11.39,17.2,1,4.5,1.2,26.0,65.842156075,14.936188474000001,2015-07-14,2015-06-27,2015-07-31,4244,3990,3779,3887,4107,4799,5121,4946,5291,2475,447,3510,3003,-5110663983.903418,-3130563798.2195854,1030534351.1450388,5569620253.1645565,19010989010.988964,7612293144.208037,-3500000000.000004,10815047021.943586,-35024875621.89055,-4733893557.422968,12751873438.801008,-861219636.4871752,3.9841050013759176e+16,6.1737361266537464e+16,4.331188837804886e+16,3.4028781665378246e+17,-3.131509853511236e+17,-2.6270196558411446e+17,2.8630094043887213e+17,-1.4369881706531095e+18,3.767535082645222e+17,4.081644957101767e+16,-5.66739928196844e+16,1.0,0.9125925967770864,0.8312875049051437,0.8070672806628267,0.8350853821898204,0.9575167125730764,1.0,0.9466418047350621,1.0,0.48025763091570994,0.10111408102659274,0.8753310249941895,0.11989131665345862,0.1337535816618911,-1.598731884057971,0.17119650491292848,-0.09422641278393437,0.06953919808497905
11,47564910,28.0,19.0,53.0,4.1,4.34,9.86,23.8,0,15.9,1.4,50.1,67.024798073,19.934692352,2015-07-16,2015-06-29,2015-08-02,6656,6686,6225,6505,6426,6668,6950,6625,7093,2219,83,4429,3047,603621730.3822935,-6839762611.275967,2671755725.190841,-1999999999.9999998,6648351648.351632,6666666666.666666,-6500000000.000008,14670846394.984344,-60621890547.26368,-4985994397.759103,18093255620.316414,-2347545439.103109,-1.4976628454040758e+17,1.4112045009594675e+17,-4.457782180525614e+16,2.1894561135067418e+17,503159843819611.75,-3.112687155240348e+17,4.234169278996875e+17,-2.3602738853369313e+18,6.919887580784151e+17,5.387313262856095e+16,-8.509908850715877e+16,1.0,0.9967995982690155,0.9185124765704056,0.944699506914149,0.9277156386391566,0.9574427182088858,0.9916970184878847,0.9383897731609079,1.0,0.32394999515279255,0.014943952053631014,0.9174371305282757,0.00913937547600914,0.0311284046692607,-0.06683002895967921,0.013050602767861033,-0.09804083316147659,0.011435735724326584
12,47524906,9.0,52.0,39.0,3.9,4.3,15.45,48.2,0,12.6,2.5,34.2,66.994193122,19.830467222,2015-07-16,2015-06-29,2015-08-02,6563,6434,6035,6317,6364,6546,6765,6538,6885,2694,54,4116,2618,-2595573440.643862,-5919881305.637984,2690839694.6564903,1189873417.721519,4999999999.999988,5177304964.539007,-4540000000.000005,10877742946.708477,-52126865671.641785,-6162464985.994396,16910907577.019163,-2544589774.0784783,-6.688748219304066e+16,1.2775550445540768e+17,-1.4322197298997828e+16,9.645890081717642e+16,4871015509313713.0,-2.2972352162030762e+17,3.0835485893417e+17,-1.9750661008887255e+18,5.716965259408878e+17,5.385941307892986e+16,-8.099707473396192e+16,1.0,0.9747122099186621,0.9071980465731355,0.9383099373053043,0.9410780904665736,0.9640319645143972,0.991570902305451,0.9529696447034265,1.0,0.4064243526306543,0.010262203025028404,0.9155135659535043,0.01719175418125243,0.04000636284100851,-0.14486103828002098,0.024549007625417063,-0.10848109378337963,0.013200031242677497
13,45624636,7.0,46.0,48.0,3.2,3.98,6.66,28.8,1,5.6,1.4,56.1,64.752582063,15.034438567999999,2015-07-18,2015-07-01,2015-08-04,8886,8700,8169,8818,8883,9137,9364,9013,9500,5149,670,6199,4511,-3742454728.370219,-7878338278.931753,6192748091.603058,1645569620.2531645,6978021978.021961,5366430260.047281,-7020000000.000008,15266457680.250803,-54116915422.88557,-10455182072.829128,23018318068.27645,-2867334805.503652,-8.321697284832056e+16,2.0876982745600614e+17,-4.338910755104863e+16,1.3499879386756446e+17,-4.427449774655703e+16,-2.9282341040300915e+17,4.4572915360501664e+17,-2.1750273700042775e+18,5.430563849509507e+17,7.81360880978188e+16,-1.077670810731895e+17,1.0,0.971165068488114,0.9020162638913259,0.9575561715683533,0.9586318669465226,0.9804392925728243,0.9982051239172808,0.9533948023536493,1.0,0.5596650725214517,0.08812992276267882,0.9243164352810919,0.010936010319107172,0.04912117332091724,-0.146484375,0.015616247896691167,-0.0823709135349832,0.0021782794421341483
14,45504628,6.0,53.0,40.0,3.6,4.16,6.47,52.9,0,7.6,2.3,44.1,64.688175364,14.772206175,2015-10-19,2015-10-02,2015-11-05,5551,5220,4553,4886,5194,5348,5583,5422,5631,4567,2077,2554,2717,-6659959758.551304,-9896142433.234425,3177480916.030536,7797468354.430379,4230769230.7692204,5555555555.555555,-3220000000.0000033,6551724137.931043,-13233830845.771143,-5812324929.971988,1985845129.0591187,276881263.80159676,-6.5114339530847464e+16,1.9397067283775914e+17,4.408384960305197e+16,-9.029618034585211e+16,3.63952287029212e+16,-2.0745994221171533e+17,1.9543448275862112e+17,-6.202368333448969e+17,9.230728750993973e+16,1.8203011342276156e+16,-7114753810397682.0,1.0,0.9387777019200528,0.8169455204112437,0.8735816265399695,0.9274081696379082,0.9537303505066461,0.9942170627033459,0.9639192326001694,1.0,0.8370816909481329,0.45924428575430976,0.6385951543538473,0.05199844780752813,0.08711779448621554,-0.3037859895715257,0.07425070049477961,-0.17708218117464883,0.042617811305966494
15,45224612,5.0,56.0,39.0,3.7,4.07,18.57,39.7,1,19.0,2.0,40.6,64.56026454100001,14.168669617,2015-10-21,2015-10-04,2015-11-07,6534,6167,5395,6022,6307,6421,6549,6347,6668,4759,1386,3372,2872,-7384305835.0100565,-11454005934.718103,5982824427.48092,7215189873.417721,3131868131.8681245,3026004728.1323876,-4040000000.0000043,10062695924.764902,-23743781094.527363,-7873482726.423901,8268109908.409664,-849329030.0662477,-8.188531387742544e+16,2.5870668193173632e+17,1.175921227038933e+16,-1.0337523396328091e+17,-2908335267465291.0,-1.670450290338627e+17,2.8205391849529843e+17,-1.0597641698837714e+18,1.973917707475555e+17,3.767878766301018e+16,-3.795769749573654e+16,1.0,0.9415581244018197,0.8210088901008763,0.9118079241713182,0.9531504286171244,0.9686867102341684,0.9859991079307467,0.9533078015422292,1.0,0.7389925518410336,0.26530505186696524,0.7423130604592096,0.026275365833939687,0.08107647760177142,-0.21537442014579192,0.03751992412260292,-0.14241373014423955,0.019138366316475284
16,45344602,8.0,50.0,42.0,3.5,4.11,5.86,17.6,1,0.0,0.9,31.1,64.463570119,14.402724664,2015-10-22,2015-10-05,2015-11-08,5896,5500,4623,4840,5101,5223,5383,5249,5496,4132,1191,2566,2115,-7967806841.046273,-13011869436.201784,2070610687.022902,6607594936.70886,3351648351.6483436,3782505910.1654844,-2680000000.000003,7742946708.463959,-16965174129.353233,-6865079365.079364,5724396336.386349,-766094785.1197554,-1.0149019306147904e+17,2.2377566948404586e+17,4.329183444356834e+16,-8.24290274698865e+16,1.1836746113108238e+16,-1.5277791749800205e+17,2.084589341692795e+17,-7.745492425648032e+17,1.2562306920738642e+17,2.9387198182693068e+16,-2.7021195343489212e+16,1.0,0.9403492054231533,0.7991350410769468,0.8512631743904187,0.9031151827189002,0.9303982453296594,0.9657978157131244,0.9498325952200446,1.0,0.7806844889586501,0.2828963853912172,0.7121994961356163,0.04053920111011993,0.06341166936790923,-0.1469109195402299,0.057887523455244436,-0.1841366014871936,0.05232757354740809
17,45144632,7.0,39.0,54.0,5.2,5.68,4.18,9.5,1,4.8,0.8,14.6,64.744666858,14.029089999000002,2015-10-24,2015-10-07,2015-11-10,4266,3771,3031,3297,3440,3541,3678,3401,3732,2394,452,2052,1808,-9959758551.307842,-10979228486.646887,2538167938.931299,3620253164.5569615,2774725274.725268,3238770685.579196,-5540000000.000006,10376175548.589354,-16641791044.77612,-4533146591.97012,6661115736.885933,-414472566.6723289,-2.0512473548069296e+16,2.005548431094687e+17,1.0325240702534952e+16,-2.1405769362827684e+16,1.2748500298184806e+16,-2.0753595001369267e+17,3.183235109717875e+17,-8.469582004189812e+17,1.506050305075373e+17,2.6130397593034664e+16,-2.9457070372848736e+16,1.0,0.8971929042377902,0.7360688478918879,0.8273095750909139,0.8741561509959507,0.9104786736360875,0.9589021292337894,0.901556127855685,1.0,0.6619913383617702,0.15065671073242975,0.7729625567593608,0.015527022991937891,0.05752487562189055,-0.050995390801216046,0.02217117210187226,-0.1455953997284562,0.041987505448205724
18,48405016,12.0,22.0,66.0,4.4,4.7,6.65,13.1,1,16.4,0.8,23.0,67.84801925,22.284823082,2015-07-21,2015-07-04,2015-08-07,7269,7108,6550,6783,6814,6966,7194,6869,7188,4119,1028,1873,1996,-3239436619.718308,-8278931750.741842,2223282442.748093,784810126.5822784,4175824175.824166,5390070921.985815,-6500000000.000008,10000000000.000011,-38171641791.04478,-7215219421.101772,3517901748.5428834,208934941.39629695,-1.0139829237471896e+17,1.5581920168382698e+17,-1.3725880879444808e+16,8.584845694283259e+16,3.335842709235292e+16,-2.8108914709186342e+17,3.300000000000008e+17,-1.510082814766296e+18,3.850301289793906e+17,2.5053970984231216e+16,-1.377588179494833e+16,1.0,0.9791361316625474,0.903881707747487,0.938640631561944,0.9439207895259124,0.9659117008820607,0.9986506774294048,0.9548071409920926,1.0,0.5990449851069002,0.1971917338548357,0.437523316710729,0.006299443305010255,0.023772263208882927,-0.03744339951236503,0.008995323029720427,-0.2350991914461185,0.014922121773227317
19,44984184,,,,3.2,4.27,10.59,483.0,0,54.5,11.8,308.3,60.720196732,13.234183475,2015-10-29,2015-10-12,2015-11-15,6265,5961,5260,5683,5807,5867,6048,5760,6061,3556,805,2116,2158,-6116700201.20724,-10400593471.810091,4036259541.9847355,3139240506.3291135,1648351648.3516443,4278959810.8747044,-5760000000.000007,9435736677.116,-31156716417.910446,-6421568627.450979,5457951706.910912,71343638.5255648,-8.619503562581184e+16,2.1419663225214883e+17,-8559341943278841.0,-3.7744021720948584e+16,7.22694550143696e+16,-2.3732765510342102e+17,3.0391473354232045e+17,-1.2724906926340593e+18,3.076510919211376e+17,2.7729972769285452e+16,-2.242551235797398e+16,1.0,0.9551393117006276,0.8472402590958517,0.9229049108076065,0.9459756177213982,0.958497278518952,0.9913792835563765,0.9479264421061038,1.0,0.6103235970599687,0.17589949599909557,0.5459733869305047,0.006729004631652539,0.045372050816696916,-0.039703000928122095,0.009608659223442485,-0.20092213114754098,0.015376618876423961
20,45703648,,,,3.5,4.42,70.7,280.8,0,82.2,18.0,155.2,55.874186138,13.977729592000001,2015-06-13,2015-05-27,2015-06-30,9130,9009,8993,9304,9042,9325,9639,9317,9740,4031,105,5018,3445,-2434607645.8752503,-237388724.03560838,2967557251.9083986,-6632911392.405063,7774725274.725256,7423167848.699763,-6440000000.000007,13260188087.774311,-71007462686.56715,-9164332399.626514,20453788509.575367,-2671989128.588415,4.420963625431873e+16,4.7551127239525336e+16,-9.160752523199874e+16,3.647502953703878e+17,-9658171044656368.0,-3.277344645082688e+17,3.940037617554868e+17,-2.6416191465310833e+18,7.691931627728936e+17,6.913660342950951e+16,-9.627717584581098e+16,1.0,0.978772942320053,0.9664432543713467,0.9832912691717597,0.9496686024951905,0.9738198550603416,1.0,0.9604500580943031,1.0,0.43058646115811766,0.014294136288504058,0.8073589622049776,0.0006981365125396057,0.017695248498088477,-0.013399299113584827,0.0009969160259889842,-0.12264150943396226,-0.007635241241132832
21,46643744,,,,3.3,4.14,48.3,246.6,0,34.4,11.7,400.1,56.678570546,15.597341337000001,2015-06-16,2015-05-30,2015-07-03,3187,2714,2883,2735,3092,4043,4304,3929,4462,2056,361,2561,2187,-9517102615.69416,2507418397.6261134,-1412213740.4580162,9037974683.544304,26126373626.37356,6170212765.957447,-7500000000.000009,16708463949.84328,-29925373134.328358,-3956582633.0532203,9159034138.218159,-635298114.4895533,2.419420727026211e+17,-5.815477949679718e+16,9.971553839696877e+16,4.326176947551711e+17,-5.482461774839579e+17,-3.231728786278358e+17,4.841692789968663e+17,-1.4618757706636895e+18,3.229949067322778e+17,3.0615351940409376e+16,-4.07757379380005e+16,1.0,0.8100933673250871,0.8072024239083347,0.6984537766160744,0.7643016027894824,0.9706912887043957,1.0,0.8928613842045564,1.0,0.47534656361766187,0.10036995426638978,0.8032769745489305,0.17917166866746698,0.15355255431591308,-199.0,0.25584071131085817,-0.11282351955775191,0.09683810781804672
22,45903754,,,,3.5,4.49,38.3,498.0,0,53.9,18.8,321.8,56.81455092,14.403422993,2015-06-17,2015-05-31,2015-07-04,7127,6958,6836,7028,6797,7157,7388,7036,7502,2876,153,4488,3390,-3400402414.4869194,-1810089020.771514,1832061068.7022913,-5848101265.822784,9890109890.109867,5460992907.801418,-7040000000.000008,14608150470.219454,-57537313432.835815,-6356209150.326796,18047460449.625324,-1865126550.02548,3.1998257418821016e+16,5.403783515539772e+16,-7.328399174165154e+16,3.9843572546664934e+17,-1.2167903797550654e+17,-2.955317472293481e+17,4.329630094043897e+17,-2.261613288497033e+18,6.365808990361818e+17,5.6964681605863944e+16,-8.290002914092763e+16,1.0,0.9702747460000994,0.9453664935663745,0.9595605548260625,0.9235949419423309,0.9682569858514928,0.9944514289113551,0.9414405709282355,1.0,0.39642414410009813,0.025766325221605425,0.8631392881303462,0.0005688282138794084,0.01441753171856978,-0.006711409395973154,0.0008122619704121633,-0.09713837710701685,-0.002210338680926916
23,45923756,,,,3.7,4.05,68.5,181.5,0,47.8,10.6,128.4,56.831381113,14.438174952,2015-06-17,2015-05-31,2015-07-04,6787,6938,6808,6976,6733,7095,7278,7026,7269,2489,135,4548,3189,3038229376.2575436,-1928783382.789318,1603053435.1145048,-6151898734.177215,9945054945.05492,4326241134.751773,-5040000000.000006,7617554858.934178,-59452736318.40796,-5494864612.51167,18372189841.798515,-2308476303.7200613,-9.993989454822653e+16,5.240113973151074e+16,-7.399763520316531e+16,4.075178146641047e+17,-1.543630167665696e+17,-2.2142414030146045e+17,2.5315109717868397e+17,-2.1025169648069663e+18,6.711178072872672e+17,5.571207855814701e+16,-8.609769419449872e+16,1.0,1.0,0.9702273806023148,0.9770839675746881,0.9369792558194633,0.9815348046722929,1.0,0.9661044608777906,1.0,0.35436763672541466,0.023613146163556593,0.9124209132599279,0.003570918440222825,0.015758276709556165,-0.03965736040609137,0.00509911566765421,-0.09573132454488387,0.0004298610116062473
24,44844202,,,,3.1,4.24,13.55,493.2,0,58.6,11.0,633.6,60.88760514,12.993440825999999,2015-10-29,2015-10-12,2015-11-15,7605,7214,6517,7113,7249,7397,7676,7250,7734,4831,1105,2293,2525,-7867203219.315891,-10341246290.80119,5687022900.763363,3443037974.683544,4065934065.9340563,6595744680.851064,-8520000000.00001,15172413793.103466,-36106965174.12935,-8697478991.596636,4945878434.637805,394088669.9507389,-4.977953866167599e+16,2.3780814824279757e+17,-2.1412069905341796e+16,1.5769521297481318e+16,6.9500291618598936e+16,-3.5734620994919795e+17,4.738482758620701e+17,-1.607504042859965e+18,3.4091400724543174e+17,3.18472395570365e+16,-1.894999902034583e+16,1.0,0.9466952251117036,0.8529216097712458,0.9270371107808801,0.9432775626600624,0.9611444462282566,0.995723910881248,0.9386026260809921,1.0,0.6509972198762559,0.19208257375940113,0.4759832779421866,0.009538397270765159,0.05324326287499092,-0.08201628352490421,0.01362042543047523,-0.21189777963971512,0.008295573370512373
25,46024108,,,,4.9,5.7,2.38,8.7,0,0.0,0.6,14.7,59.982940643999996,15.025215084000001,2015-11-18,2015-11-01,2015-12-05,2925,2284,1572,1301,1331,1448,1476,1434,1562,508,8,1078,954,-12897384305.835003,-10563798219.584572,-2585877862.5954213,759493670.8860759,3214285714.2857065,661938534.2789598,-840000000.000001,4012539184.952983,-13109452736.318407,-1167133520.0746963,4454621149.042468,-210633599.45642942,4.69534423792843e+16,1.1836677087520998e+17,3.192148409810591e+16,6.2146634010117224e+16,-7.01194280221632e+16,-3.5506821141346588e+16,9.705078369905979e+16,-5.367395586605457e+17,1.4853630865974765e+17,1.3122676631926152e+16,-1.9422376138629896e+16,1.0,0.7960040432833652,0.5626666490925405,0.48609077036151493,0.5056583977328886,0.5587624834197108,0.5801746047509894,0.5763531581696132,0.6369459515607097,0.21504710213671413,0.004249821366884389,0.6681585576180183,0.048628884826325415,-0.04590818363273453,-0.042147293700088725,0.06943118225009029,-0.21961620469083157,0.17658227848101266
