,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Date,Date Before,Date After,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,NDVI,GNDVI,EVI,SAVI,BSI,ARVI
10,44062954,21.0,53.0,27.0,7.2,7.55,15.35,9.9,5,17.5,1.2,76.1,49.692548916999996,11.177940445,2015-06-19,2015-06-02,2015-07-06,8487,8389,8326,8545,8476,8655,8760,8657,8708,6928,3184,2314,2706,-1971830985.9154918,-934718100.890208,2089694656.488551,-1746835443.0379746,4917582417.582406,2482269503.546099,-2060000000.0000024,1598746081.5047042,-22139303482.587063,-8739495798.319326,-3621981681.931726,665873959.5719382,2.0867462475357812e+16,4.487259283944747e+16,-3.660811163670351e+16,1.687194395093767e+17,-6.690420093506322e+16,-1.0738225776704731e+17,7.31749216300942e+16,-7.441394847677678e+17,1.6666427467994694e+17,1.1945644529382816e+16,1.785118918194699e+16,1.0,0.9838282925001847,0.9702835494965214,0.9861374966347215,0.9746083132516229,0.9918582163911849,1.0,0.991836400669237,1.0,0.829972867593491,0.4955554671307573,0.4327350793357529,0.006510870828973375,0.019490078313607724,-0.09366114734905504,0.00929729221944716,-0.22171653825479304,-0.001288961799859386
11,41862756,6.0,64.0,29.0,4.4,4.78,24.0,62.6,1,38.9,3.4,61.6,47.902766527,8.19516185,2015-08-05,2015-07-19,2015-08-22,4848,5618,5084,4886,5147,5500,5655,6699,5722,3061,146,5541,4094,15492957746.478865,-7922848664.68843,-1889312977.099238,6607594936.70886,9697802197.802174,3664302600.472813,20880000000.000023,-30626959247.64894,-33097014925.37313,-6804388422.03548,22460449625.312256,-2457958213.0117207,-4.7114298614018675e+17,8.951833364375658e+16,8.107736558977198e+16,7.823309521755222e+16,-1.6575548344311392e+17,4.0699048225832646e+17,-1.0301391849529804e+18,-7.743121246784304e+16,3.270227177032046e+17,6.831194688923373e+16,-1.03740249118751e+17,1.0,1.0,0.8717360527004827,0.7925576338396183,0.8182451934179984,0.8585854856861986,0.864650313238673,1.0,0.8602318202523536,0.4685823392693222,0.02475753881251916,1.0,0.1564954682779456,0.1370618687940253,-0.7407256087596013,0.22346727285345003,-0.08309883925430883,0.1152157182307936
12,43643304,2.0,79.0,18.0,3.3,3.83,4.71,45.3,0,8.6,1.7,27.6,52.843069357,10.63814977,2015-07-08,2015-06-21,2015-07-25,7267,7081,6950,7151,7060,7503,7793,7472,7924,3685,570,3323,2888,-3742454728.370219,-1943620178.0415435,1917938931.2977111,-2303797468.35443,12170329670.329641,6855791962.174941,-6420000000.000007,14169278996.865221,-52723880597.01492,-7271241830.065358,11461282264.779358,-738916256.1576355,3.619385413136166e+16,5.729316185963287e+16,-4.028374427148993e+16,3.66433598447698e+17,-1.4600378319106285e+17,-3.138485097440886e+17,4.1178557993730496e+17,-2.0969642505918566e+18,5.653313279471338e+17,4.372671357340035e+16,-5.0791833975591176e+16,1.0,0.9641390199917279,0.9329723511708057,0.939379739958349,0.9199936092169567,0.9705539779162651,0.9995520831658494,0.9489054323907918,1.0,0.4835120123702502,0.0948650458382073,0.6510246206676806,0.021951719893318743,0.03619470253778949,-0.29411764705882354,0.03134613853878858,-0.16298397730451114,0.008698665742505631
13,42982824,34.0,6.0,60.0,5.4,5.67,16.09,41.9,0,26.0,4.6,129.9,48.528988408000004,9.688718227,2015-07-07,2015-06-20,2015-07-24,7892,7723,7586,7765,7738,7889,7991,7920,7998,6214,2699,1977,2341,-3400402414.4869194,-2032640949.5548966,1708015267.1755736,-683544303.7974683,4148351648.3516383,2411347517.7304964,-1420000000.0000017,2445141065.830724,-22189054726.368156,-8204948646.125114,-3005828476.2697773,618311533.8882283,2.752035140708294e+16,5.549935039659453e+16,-2.282022491386492e+16,1.223264798012432e+17,-4.7719893698382904e+16,-9.057559143570918e+16,7.73028213166146e+16,-7.722318430156398e+17,1.7393166766471443e+17,1.2136134850269224e+16,1.5088010033963398e+16,1.0,0.9767952980106467,0.9570927305762839,0.9759202136644605,0.9711234290195552,0.9887591957904317,1.0,0.9905852496186316,1.0,0.8114393982301114,0.46165670776686774,0.4092698577907849,0.009882052916799491,0.02154004901328518,-0.1135863989447457,0.014111186510180021,-0.23246011424069332,0.003624931832034132
14,42463086,21.0,23.0,55.0,5.5,5.76,7.83,19.6,0,23.8,2.4,75.0,50.880545459,8.934307423,2015-08-10,2015-07-24,2015-08-27,7809,6609,6278,6938,7135,7823,8442,7575,9051,4876,64,4219,3404,-24144869215.291737,-4910979228.486649,6297709923.664126,4987341772.151898,18901098901.098854,14633569739.952719,-17340000000.00002,46269592476.48908,-51927860696.51741,-11232492997.198877,17298084929.22566,-1384406319.0079837,3.8699979852726515e+17,1.6630102599630237e+17,-1.2503512896109054e+16,3.522470159227077e+17,-1.1723981211939904e+17,-7.55876353190372e+17,1.2721918495297836e+18,-3.07829006811933e+18,5.0616128979251904e+17,6.65979876900666e+16,-7.777889778615178e+16,1.0,0.8307696817044725,0.769962836359371,0.8198929722107361,0.8317466178983711,0.9007003476091883,0.9582338726896229,0.8456964838931547,1.0,0.5597136497289884,0.009271144559922605,0.7164018566982854,0.043891683318404186,0.09362592940157366,-4.381017881705639,0.06267547542868576,-0.11945069255356931,0.01097647897362794
15,45283188,15.0,60.0,25.0,6.4,6.67,19.72,13.4,2,25.4,1.6,154.1,51.764022677,12.99930839,2015-08-07,2015-07-21,2015-08-24,1423,1172,1047,1157,1260,1563,1799,1715,2075,389,9,2274,1514,-5050301810.865189,-1854599406.5281904,1049618320.6106877,2607594936.7088604,8324175824.175804,5579196217.49409,-1680000000.000002,11285266457.680264,-20970149253.731342,-887021475.2567692,9429641965.029148,-1290980125.7006965,6.429984716975847e+16,4.3089283785443304e+16,1.4866189084906238e+16,1.44723566771315e+17,-7.541152765609086e+16,-1.7161220372326458e+17,2.593053291536056e+17,-1.0111415583514623e+18,2.4979014649843994e+17,2.4081847432973656e+16,-4.463206532360471e+16,1.0,0.7814439453041063,0.6527747736886709,0.6552119688968427,0.6897045524236164,0.8300107868457863,0.923292054788123,0.8466151770039043,1.0,0.18555961865642204,0.004072063133953057,1.0,0.1942896935933148,0.24185372918175235,-10.568181818181818,0.27740434224983185,0.08610319721430833,0.1101711209382811
16,44303198,,,,7.4,7.5,218.0,27.0,504,26.2,4.0,420.9,51.881516836,11.583087064,2015-07-12,2015-06-25,2015-07-29,5969,5787,5711,5811,5801,6503,6984,6641,7151,2898,79,1955,1995,-3661971830.9859133,-1127596439.1691399,954198473.2824434,-253164556.96202528,19285714285.71424,11371158392.434988,-6860000000.000008,15987460815.04704,-52898009950.24876,-6580298786.181137,7810158201.498756,67946322.40529981,5.099346864822479e+16,3.08871648731689e+16,-1.1520639601569366e+16,4.946551605740826e+17,-2.1743285421096797e+17,-4.3099665230342784e+17,4.569492163009415e+17,-2.1594191462475195e+18,5.760909348764629e+17,3.359116943902869e+16,-3.2232355866334144e+16,1.0,0.9460016484479902,0.9038573169118866,0.8763064311062361,0.8595186439670783,0.948268934687845,1.0,0.9372062495821413,1.0,0.4236155838117136,0.01522189371038029,0.4584819726381369,0.06665595888210729,0.07529145077720208,-1.0952757983636843,0.09518143770837302,-0.23086065167871644,0.03351351351351351
17,42683078,,,,6.0,6.22,11.54,11.2,0,86.9,1.5,186.9,50.811092376000005,9.248046883999999,2015-08-05,2015-07-19,2015-08-22,3226,3014,2834,2857,2935,3784,4344,3961,4651,998,20,3795,2914,-4265593561.368207,-2670623145.400594,219465648.85496196,1974683544.3037972,23324175824.17577,13238770685.579195,-7660000000.000009,21630094043.887173,-45435323383.08457,-2282913165.2661057,15716069941.715248,-1496517750.9767284,3.2091960079831224e+16,4.287965570112102e+16,1.674826236115302e+16,5.404934754397967e+17,-2.770715697416635e+17,-4.940607727087282e+17,5.858018808777443e+17,-2.1023641826636936e+18,5.367215201221202e+17,4.201443302283228e+16,-7.165939922019979e+16,1.0,0.8880832875702288,0.7825658216529542,0.7186866553865255,0.7143396811866193,0.8942235054770103,0.9930409539036665,0.8718369322542611,1.0,0.21890216771428028,0.0049145914219317155,1.0,0.16192431798181284,0.16585724797645326,-1.8387741505662891,0.23121341165441653,-0.023702942687311955,0.09937741350776264
18,44243206,,,,8.0,8.43,28.3,25.8,493,23.6,1.3,264.5,51.954537491,11.498357958,2015-07-12,2015-06-25,2015-07-29,7200,7093,7107,7317,7260,7857,8266,7975,8366,3875,116,3413,2742,-2152917505.03018,207715133.5311573,2003816793.893131,-1443037974.6835442,16401098901.098862,9669030732.86052,-5820000000.000007,12257053291.536064,-55858208955.22388,-8774509803.921566,13726061615.320576,-1139799558.3489044,4.7497638602843784e+16,2.664839258697291e+16,-3.2889835578021732e+16,4.517503006527191e+17,-1.849469276988551e+17,-3.661709393111236e+17,3.6154106583072186e+17,-2.135274678581819e+18,5.856181486480387e+17,5.252234224846437e+16,-6.18895136289321e+16,1.0,0.9642759352219743,0.9392053835703743,0.9267283971260345,0.9053131138234001,0.966014765227418,1.0,0.9577221154587767,1.0,0.48268681396378815,0.018628890548010875,0.6542035273516495,0.04302903478943238,0.057552048799893916,-1.246684350132626,0.06144374196170811,-0.16815256996666408,0.014611810652481315
19,44223208,,,,7.0,7.38,35.2,21.8,3,36.0,2.5,403.4,51.972873905,11.469858347999999,2015-07-11,2015-06-24,2015-07-28,6851,6643,6688,6861,6866,7623,8041,7692,8186,3750,123,3492,3171,-4185110663.983901,667655786.3501486,1650763358.778627,126582278.48101264,20796703296.703247,9881796690.30733,-6980000000.000008,15485893416.927917,-55174129353.233826,-8466386554.621847,14025811823.480442,-545269237.302531,9.764117606305928e+16,1.4586165763033808e+16,-1.4543712598259688e+16,5.232942029929679e+17,-2.9986007160428275e+17,-3.986240352318519e+17,4.49317868338559e+17,-2.21504773574175e+18,5.809420746096017e+17,5.250279733450579e+16,-6.066228584838877e+16,1.0,0.9456363911773307,0.9211195662900975,0.8995175988954259,0.8841522354151282,0.9657932658574774,1.0,0.9461810230848868,1.0,0.47561173119000943,0.019590594834235572,0.6493096111116085,0.05710162853019996,0.0698191933240612,-2.156201349247535,0.08153872750804828,-0.16129293583927415,0.021848380083401647
20,44543196,,,,6.8,7.08,19.01,6.6,3,83.8,0.7,172.9,51.858351559,11.930750327,2015-07-10,2015-06-23,2015-07-27,7000,6934,6913,7105,6988,7523,7851,7635,8021,3326,79,1849,1851,-1327967806.8410456,-311572700.296736,1832061068.7022913,-2962025316.455696,14697802197.802162,7754137115.839243,-4320000000.000005,12100313479.623838,-58395522388.0597,-7579365079.365078,7368859283.930063,3397316.1202649907,2.0450605765479056e+16,3.180465532639507e+16,-4.574509909501899e+16,4.470842408672875e+17,-1.9076002972425555e+17,-2.8544059375506496e+17,3.2840626959247725e+17,-2.2099008108991729e+18,6.320417575708287e+17,3.4893147439997988e+16,-3.0663871639507924e+16,1.0,0.9732804615709642,0.9478941719605051,0.9404070048575679,0.9129775548206684,0.9713166916198979,1.0,0.9597996552247601,1.0,0.43476195045162747,0.013922633835809115,0.4049215520423422,0.03595658073270014,0.04962881495738246,-0.7619321449108684,0.051344506414603426,-0.23870254644390596,0.012474373675249313
21,44483198,,,,6.4,6.53,20.6,11.8,3,50.3,1.4,202.5,51.877715329,11.844418629000002,2015-07-10,2015-06-23,2015-07-27,6299,6101,5951,5976,5900,6249,6485,6300,6546,3487,873,1529,1672,-3983903420.5231366,-2225519287.8338284,238549618.32061085,-1924050632.9113922,9587912087.912066,5579196217.49409,-3700000000.0000043,7711598746.081514,-38047263681.59204,-6101774042.950512,2731057452.1232324,242908102.59894684,3.537996242835628e+16,3.655888584798873e+16,-2.063549858045806e+16,2.914420941980622e+17,-1.1012955687961445e+17,-2.193663408391039e+17,2.2823197492163062e+17,-1.4344470980461947e+18,3.97331960679621e+17,2.061818743014412e+16,-1.0358656742399196e+16,1.0,0.9641140032411719,0.9345839050304645,0.929555401899596,0.9144452004628566,0.9653492692884587,0.9979896671363291,0.9651727859320747,1.0,0.5576472268402319,0.1860553160716957,0.40057971880772547,0.026392961876832845,0.028487470410578728,-0.22496875433967503,0.03768783558214164,-0.24595599316788908,0.01843715353344557
22,44403172,,,,7.5,7.92,20.5,13.4,42,13.5,1.5,174.7,51.645871423,11.71937784,2015-07-03,2015-06-16,2015-07-20,4383,4181,4140,4034,4099,4853,5285,5134,5474,2033,62,1604,1527,-4064386317.9074426,-608308605.3412465,-1011450381.67939,1645569620.2531645,20714285714.285664,10212765957.446808,-3020000000.0000033,10658307210.03136,-42798507462.68656,-4600840336.134453,6419650291.423818,-130796670.63020214,6.9538786973162856e+16,-5981331993147531.0,2.535324429324958e+16,4.827523061780379e+17,-2.885032900230448e+17,-3.1283134651174496e+17,2.735661442006276e+17,-1.675762215445705e+18,4.750953622705486e+17,2.5724768038184564e+16,-2.7270803339109176e+16,1.0,0.9260628398390947,0.8820581569991526,0.8114227476843818,0.8074818770243595,0.9381741524159484,1.0,0.9506730289865395,1.0,0.3882161915859735,0.015606351739658476,0.4914199929330933,0.1199825479930192,0.1071813672633168,-1.3623978201634879,0.1713270802802836,-0.24590383200695512,0.07173675430017834
23,44483176,,,,5.8,6.29,17.44,17.7,0,82.8,1.9,291.0,51.680059027,11.83637585,2015-07-01,2015-06-14,2015-07-18,3881,3668,3570,3504,3616,4496,5045,4793,5297,1654,44,1610,1491,-4285714285.7142835,-1454005934.7181013,-629770992.3664126,2835443037.9746833,24175824175.824116,12978723404.25532,-5040000000.000006,15799373040.75237,-45310945273.631836,-3758169934.640522,6519567027.477107,-202140309.15576696,5.697602315887688e+16,1.2229005079401912e+16,3.306501937348376e+16,5.4026281361644134e+17,-3.076126585595816e+17,-4.2597454856395565e+17,4.16787460815048e+17,-1.915683959698567e+18,5.1682556391780243e+17,2.399098263799633e+16,-2.798379407424179e+16,1.0,0.9054332302519656,0.8337658993326958,0.7550979119066882,0.7571748192969366,0.9175084618544957,1.0,0.9219353406821039,1.0,0.3263455551639508,0.01143043775565712,0.5085347513043897,0.1553573580812342,0.14623938777950496,-1.904550827423168,0.22183886380213244,-0.2465561694290976,0.09392979507401901
24,45023176,,,,3.6,4.05,4.94,15.6,0,13.0,0.9,18.0,51.665252613,12.616672312,2015-08-15,2015-07-29,2015-09-01,4551,4297,3955,4022,4230,4749,5038,4905,5180,3213,699,1714,1630,-5110663983.903418,-5074183976.261129,639312977.0992371,5265822784.810126,14258241758.241724,6832151300.236406,-2660000000.000003,8620689655.172424,-24465174129.353233,-5868347338.935573,4225645295.5870137,-142687277.0511296,734004177913243.2,8.476998447122208e+16,4.414608595143981e+16,2.276561765425721e+17,-2.040134741210247e+17,-2.2440073995830752e+17,2.256137931034488e+17,-1.0371744133080156e+18,2.3130381580121466e+17,2.356207431027681e+16,-1.8186230527219596e+16,1.0,0.92906522973119,0.8369413781990062,0.8238854372446814,0.8561674551615952,0.9507741153946255,0.9960603808512459,0.9556834913827073,1.0,0.6469170359546688,0.18251881790637836,0.5369174228913135,0.09891340875994176,0.1072234762979684,-0.6921147515284527,0.1412415759611839,-0.23202570625251037,0.06714600487069465
25,42603070,,,,4.2,4.66,14.38,39.7,1,76.1,2.8,127.8,50.738387126000006,9.135884272,2015-08-07,2015-07-21,2015-08-24,3113,3272,2887,2691,2625,3029,3309,3233,3415,731,22,2039,1314,3199195171.026155,-5712166172.106827,-1870229007.633589,-1670886075.949367,11098901098.901072,6619385342.7895975,-1520000000.0000017,5705329153.605022,-33383084577.114426,-1654995331.4659193,8397169025.81183,-1231527093.596059,-1.7930304513346032e+17,5.700203508120533e+16,1902127210727310.2,3.232857512620364e+17,-1.2306361967339184e+17,-1.9242045727634986e+17,1.4450658307210064e+17,-1.225342123220047e+18,3.946279756921456e+17,2.3464435941357948e+16,-4.008616202917525e+16,1.0,1.0,0.8754086768586317,0.8061371098677798,0.7828077582023051,0.899535107218246,0.9779691524790806,0.9501146472158977,1.0,0.22227470754548243,0.008410186083233049,0.9108306578198431,0.09149223497636733,0.0565359477124183,-0.26259689922480617,0.13064147289831185,-0.1579884290164664,0.09447295364684109
