,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Date,Date Before,Date After,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,NDVI,GNDVI,EVI,SAVI,BSI,ARVI
10,40102612,8.0,57.0,35.0,5.5,5.76,66.0,318.6,9,34.1,15.8,268.3,46.54492913,5.947081083,2015-07-16,2015-06-29,2015-08-02,2195,2455,2459,2594,2870,3656,4079,3755,4327,1507,17,3565,2717,5231388329.9798765,59347181.008902095,1288167938.9312985,6987341772.151898,21593406593.40654,10000000000.0,-6480000000.000008,17931034482.758644,-35074626865.67164,-3478057889.8225946,14771024146.544556,-1440462034.992356,-1.0406521426500947e+17,1.823176198697918e+16,5.438142970630347e+16,3.6977379294315546e+17,-3.1850018113754157e+17,-3.8959810874704506e+17,4.8822068965517357e+17,-1.661619478007221e+18,3.929921514409085e+17,4.259823071047419e+16,-6.749161607634022e+16,1.0,0.9938001864657479,0.8647242853874,0.7575435623050422,0.7878041038191294,0.9509250981989785,1.0,0.8876220487713082,1.0,0.35498878464358213,0.00446268132249579,1.0,0.1828634430618995,0.20856131316382362,3.1983471074380168,0.26111139460121446,-0.0041232112539413045,0.0896648534830672
11,40022424,26.0,13.0,62.0,6.6,6.82,54.7,39.8,4,8.5,5.2,142.9,44.850012748999994,5.969773264,2015-08-01,2015-07-15,2015-08-18,9229,9206,9007,7980,7959,8172,8892,9729,9262,6414,513,3445,3021,-462776659.9597583,-2952522255.192879,-9799618320.610693,-531645569.62025315,5851648351.648337,17021276595.74468,16740000000.00002,-14639498432.601898,-35422885572.1393,-13774509803.921566,12206494587.843472,-720231017.496178,-5.0095484813543656e+16,-1.0158896239492309e+17,8.843485449418365e+16,1.616023777536352e+17,3.0685791879385485e+17,-6649564911221308.0,-6.27589968652039e+17,-6.515168382300133e+17,2.6925840507733494e+17,6.064660222167374e+16,-5.381650959758392e+16,1.0,0.9906699237140203,0.9603277363081585,0.8388155700976094,0.8321795066322419,0.850302532620276,0.9200288922616389,1.0,0.9675369715832072,0.6987705076470407,0.0724497461430209,0.5834707588684298,0.09876334067423344,0.03853543979504697,-0.3823786620026235,0.1410306419834678,-0.24736495388669302,0.08525576730190572
12,40262632,27.0,14.0,59.0,7.0,7.33,55.7,85.1,80,8.9,7.4,195.8,46.732402259,6.142211375,2015-07-13,2015-06-26,2015-07-30,4812,4764,4688,5138,5303,5692,5917,5850,6052,3736,271,5462,4344,-965794768.6116694,-1127596439.1691399,4293893129.770995,4177215189.8734174,10686813186.813162,5319148936.170213,-1340000000.0000014,6332288401.253926,-28805970149.25373,-8088235294.117645,21611157368.8593,-1899099711.2281299,-3255566812021536.0,8.04375306964412e+16,-1113339121160093.9,1.647999492896138e+17,-1.4746330358909165e+17,-1.574266887983502e+17,1.5344576802507872e+17,-1.1015128072259468e+18,2.576832693424886e+17,6.932631340564178e+16,-9.787783963400269e+16,1.0,0.9578810789156972,0.9028470516859218,0.9286163750789352,0.9367106154424812,0.9848491338808286,1.0,0.9750946520449787,1.0,0.6238449479123007,0.047954335189649484,1.0,0.06479796141244995,0.11026760296071361,1.8756585879873553,0.09252788478934383,-0.000659941548034317,0.01617999042604117
13,42462078,5.0,70.0,25.0,4.6,5.08,18.76,58.1,1,11.5,4.1,181.4,41.800799776,9.100939339,2015-09-25,2015-09-08,2015-10-12,284,291,286,292,299,360,388,381,409,149,2,350,315,140845070.42253512,-74183976.26112762,57251908.3969466,177215189.8734177,1675824175.8241718,661938534.2789598,-140000000.00000015,877742946.708465,-3233830845.771144,-343137254.90196073,1448792672.7726905,-59453032.10463734,-4326540174721582.0,1950087309466977.2,1144687800348007.5,3.793946799875326e+16,-2.785400114135191e+16,-1.8958357784372572e+16,2.0354858934169324e+16,-1.2888946057929824e+17,3.595390038394506e+16,4182842968428223.0,-6279124499905616.0,1.0,0.9726004646354262,0.8942857563153462,0.8298865174736351,0.8215772294666085,0.9598336777475001,1.0,0.950550153531218,1.0,0.36940594560362605,0.005358386403470033,0.9821311887039861,0.13224368499257058,0.1424287856071964,-4.587628865979381,0.188723961581639,-0.0228310502283105,0.07006369426751592
14,38342434,25.0,25.0,50.0,5.8,6.14,19.32,15.2,1,31.9,1.8,398.3,44.83675066399999,3.844191946,2015-10-22,2015-10-05,2015-11-08,6588,6141,5593,5919,5980,6062,6210,5974,6287,3073,50,4181,3132,-8993963782.696173,-8130563798.219586,3110687022.9007654,1544303797.4683542,2252747252.747247,3498817966.9030733,-4720000000.000005,9811912225.705341,-39975124378.10945,-7056489262.3716135,17198168193.172367,-1781892305.0789876,1.7372233088060078e+16,1.667841368118747e+17,-1.494640482282836e+16,1.7935277348832732e+16,3.4232711927357776e+16,-1.9429829708990726e+17,2.906382445141072e+17,-1.560722150589807e+18,4.09435760145993e+17,5.661684746859004e+16,-7.901773729496822e+16,1.0,0.9371923229632774,0.8598694103794147,0.9205680916032729,0.9341485879496179,0.9508142395337786,0.978659112807434,0.9467882022261556,1.0,0.5039874110059466,0.009829010486467466,0.9249050223027856,0.004624569074245354,0.032938532030777214,-0.030097406150815367,0.006603646988908496,-0.09070447895566058,0.011564313447167369
15,38822466,6.0,63.0,31.0,3.1,3.68,21.5,141.5,1,34.6,7.6,104.2,45.158155668,4.420160574,2015-11-11,2015-10-25,2015-11-28,3707,3534,3085,2992,3097,3369,3549,3644,3629,1948,692,2791,2324,-3480885311.8712254,-6661721068.24926,-887404580.1526723,2658227848.1012654,7472527472.527454,4255319148.93617,1900000000.0000021,-470219435.7366777,-20907960199.004974,-2931839402.427637,8738551207.327234,-793273314.0818753,-6.400071944422601e+16,8.567235145543902e+16,3.3832370498606296e+16,1.218810031500301e+17,-8.838484405470539e+16,-5.568130375735621e+16,-4.7404388714733656e+16,-6.406815286291009e+17,2.2358359199723056e+17,2.724180814601977e+16,-3.96828664504959e+16,1.0,0.955400169206614,0.8364766292117025,0.8150004084850372,0.8450701141726982,0.9207669823145764,0.9717763581629598,1.0,1.0,0.5486450170986291,0.22090011397844186,0.9629752202198758,0.09825195901145267,0.08307326497250705,-0.3321108394458028,0.14029474892216112,-0.10763058405987193,0.09071569670262877
16,38702362,22.0,21.0,57.0,7.0,7.31,18.63,56.2,275,11.6,4.8,417.8,44.215390721000006,4.362660629,2015-07-25,2015-07-08,2015-08-11,2636,2306,2132,2143,2375,3010,3297,3210,3535,1563,143,1651,1195,-6639839034.205228,-2581602373.887241,104961832.06106877,5873417721.518987,17445054945.0549,6784869976.359338,-1740000000.000002,10188087774.294683,-24527363184.0796,-3314659197.0121374,6278101582.014992,-774588075.4204179,8.16546611734001e+16,3.986000305561292e+16,5.504251802917864e+16,2.9295284110217504e+17,-2.928622244147126e+17,-2.0153356918107184e+17,2.3856175548589398e+17,-1.0882586507327374e+18,2.6383960182919728e+17,2.239206531052084e+16,-2.9361738790322292e+16,1.0,0.8410295536415486,0.738876516847944,0.6893511076202773,0.7438451774860237,0.9203731111526857,0.9810964615036054,0.925861184796389,1.0,0.4604699102008564,0.05406486814186118,0.7420905379993579,0.1993274799178031,0.2017970797454137,-2.1757748776508974,0.2846168847325489,-0.1849624060150376,0.1254845949806162
17,38682370,26.0,42.0,31.0,7.4,8.0,13.76,3.4,463,7.8,0.9,86.1,44.285946169,4.330585757,2015-07-31,2015-07-14,2015-08-17,1426,1426,1576,2149,2335,2936,3132,3005,3575,848,13,3817,2581,0.0,2225519287.8338284,5467557251.908401,4708860759.49367,16510989010.988972,4633569739.952719,-2540000000.000003,17868338557.99375,-33917910447.761192,-1949112978.5247428,15836802664.446306,-2099541362.3237643,4.477906011738083e+16,4.810145347291651e+16,-7239470347468803.0,2.98788056999881e+17,-3.263027272262699e+17,-1.6958793711472154e+17,4.081667711598756e+17,-1.623393385760345e+18,3.976218590701051e+17,4.151707666426482e+16,-7.467253966182382e+16,1.0,0.8492679627190992,0.7793021934454539,0.8407644067952174,0.8468865957336723,0.9977836014857165,0.991788597564741,0.8805726892405642,1.0,0.23549164338205494,0.0034765010026047514,1.0,0.1660845944897167,0.31194062431783454,0.41114313160422666,0.23714910752463705,0.14763874194479176,0.015236567762630313
18,39622348,26.0,13.0,61.0,6.2,6.43,50.7,70.9,2,14.5,6.9,382.3,44.14546139,5.519886903,2015-09-20,2015-09-03,2015-10-07,3675,3144,2824,2796,2882,3208,3393,3130,3495,1462,23,2058,1284,-10684104627.766594,-4747774480.712168,-267175572.51908416,2177215189.8734174,8956043956.043934,4373522458.628841,-5260000000.000006,11442006269.592491,-25286069651.74129,-3359010270.774976,8472106577.851796,-1314761338.5425515,1.1944326251618557e+17,6.647772860820601e+16,2.3324339335806324e+16,1.7161591813089914e+17,-1.2589344773118355e+17,-2.2774284772172214e+17,3.340401253918503e+17,-1.1513503423615621e+18,2.727246191662477e+17,2.7616986107905624e+16,-4.074466243294902e+16,1.0,0.86047380381658,0.7790232792860635,0.7809290837033095,0.8087548992617359,0.9041774030453247,0.9612078687890699,0.8920920255674604,1.0,0.4348457278605027,0.008666044917215133,0.9118197151750161,0.05636179547755653,0.051394020826335235,-0.22733460386604953,0.08047883143100701,-0.12760603882099208,0.05747513905275577
19,40282302,19.0,32.0,50.0,5.2,5.45,107.2,136.4,1,21.4,10.9,346.5,43.76339145399999,6.3685568120000005,2015-07-15,2015-06-28,2015-08-01,4489,4573,4355,4406,4597,5131,5354,5409,5510,3698,1192,4703,4144,1690140845.0704217,-3234421364.985164,486641221.3740461,4835443037.974683,14670329670.329636,5271867612.293144,1100000000.0000012,3166144200.626963,-22537313432.83582,-5849673202.614378,14616985845.129068,-949549855.6140649,-9.908575875363346e+16,5.520864371452835e+16,4.149620054008243e+16,2.4898447170518867e+17,-2.58199507088914e+17,-9.862571187454238e+16,4.132288401253929e+16,-8.057510229925647e+17,2.0755771430623683e+17,4.777464763712288e+16,-6.480655995313549e+16,1.0,0.9908121899008179,0.9097881671282144,0.8718927690090212,0.8919568405173859,0.978001081541007,1.0,0.9926158309593303,1.0,0.6812949071358999,0.23885688678150635,0.9911163333881047,0.102190524707081,0.10794756247439574,-1.0228431572506629,0.14592170611408897,-0.04572835367450631,0.06225391082260296
20,40242306,12.0,38.0,50.0,6.6,6.86,88.4,181.3,23,15.7,9.1,297.9,43.797671695,6.3167527639999985,2015-07-15,2015-06-28,2015-08-01,5222,5382,5102,5216,5437,5903,6077,6148,6094,4247,1387,5641,4772,3219315895.3722315,-4154302670.6231465,1087786259.5419855,5594936708.860759,12802197802.197771,4113475177.3049645,1420000000.0000017,-1692789968.6520398,-22972636815.920395,-6676003734.827263,17710241465.445473,-1476133854.2551384,-1.483625465995045e+17,7.777580015081802e+16,4.300716077594252e+16,1.824623061604307e+17,-2.3870117101353808e+17,-6.36755361065003e+16,-6.22557993730409e+16,-6.670798384723631e+17,2.0269444130712848e+17,5.692400840399797e+16,-7.9876666609911e+16,1.0,1.0,0.9203895349899035,0.9002233313709079,0.9233014220576383,0.9878232343758994,1.0,1.0,0.9945671082295416,0.6990843937540033,0.2392637483870365,1.0,0.0820133755719817,0.09297777777777778,-0.7979452054794521,0.11711068960091965,-0.030062089605574664,0.049995446680630176
21,38682466,15.0,38.0,47.0,4.2,4.56,32.8,39.5,0,24.1,4.2,212.4,45.148579383999994,4.242813132,2015-11-11,2015-10-25,2015-11-28,6163,6391,5786,5951,5963,6069,6260,6358,6341,2678,359,3779,2850,4587525150.90543,-8976261127.596441,1574427480.9160316,303797468.3544304,2912087912.087905,4515366430.260047,1960000000.0000021,-532915360.501568,-45559701492.53731,-5413165266.1064415,14238134887.593681,-1578053337.8630881,-2.7291320479883024e+17,1.5653840665448778e+17,-1.2124332180931316e+16,6.603266946160695e+16,4.40461131365972e+16,-6.0410553906856856e+16,-4.985830721003146e+16,-1.4114979978694605e+18,4.9933502769192614e+17,4.587138224486489e+16,-6.584591267883755e+16,1.0,1.0,0.9062621792152865,0.9335918132698761,0.936036688412317,0.9532039523111864,0.9838362866988392,1.0,1.0,0.43678379377745247,0.07161118992700252,0.8615398362331207,0.03306523681858802,0.04710144927536232,-0.1734128674904133,0.0472155164317952,-0.13430312736331687,0.03435966086568496
22,38322442,15.0,21.0,64.0,4.7,5.08,32.6,87.8,0,35.2,6.3,65.9,44.907099935,3.811057274,2015-10-22,2015-10-05,2015-11-08,7651,7649,7209,7701,7845,8014,8189,7996,8268,4089,68,5858,4630,-40241448.692152895,-6528189910.97923,4694656488.549622,3645569620.2531643,4642857142.857132,4137115839.243499,-3860000000.0000043,8526645768.025088,-51977611940.29851,-9386087768.440708,24104912572.85597,-2085952097.8427043,-1.3054222258122883e+17,1.6651107417698595e+17,-1.0010370880691392e+16,2.524778538237893e+16,-1.389399185751736e+16,-1.890571120388535e+17,2.4773291536050214e+17,-1.8966851946182968e+18,5.297453255206194e+17,7.81769382383209e+16,-1.0903773801290046e+17,1.0,0.9895700151363125,0.9199566215948948,0.9623818931655495,0.9727812894143053,0.9866923165895063,1.0,0.9707147230974768,1.0,0.5079916632183615,0.009877589197420305,0.9401343087643674,0.01879340001274129,0.051759289707333116,-0.23305419497550955,0.02683624349160894,-0.07142857142857142,0.007826843173253455
23,38422440,23.0,18.0,58.0,5.7,5.94,47.7,55.2,0,27.5,5.8,109.1,44.896524873999994,3.939089805,2015-10-22,2015-10-05,2015-11-08,8173,7786,7412,7923,8248,8442,8645,8105,8737,4341,78,5075,3582,-7786720321.931585,-5548961424.332346,4875954198.473286,8227848101.265822,5329670329.670317,4799054373.522458,-10800000000.000011,19811912225.705353,-54676616915.42288,-9950980392.15686,20803497085.76188,-2536096483.777816,4.502532993157421e+16,1.5467233861729427e+17,3.1983720446493692e+16,-7.337158915431659e+16,-1.4577361432633444e+16,-3.6877197100525926e+17,6.122382445141079e+17,-2.3350636094397594e+18,5.562890114834082e+17,7.178916311372253e+16,-9.716733376161413e+16,1.0,0.9446764874991602,0.8892072530736,0.9342104063408417,0.966285673520258,0.9831947406048265,1.0,0.9314843490725492,1.0,0.515119657922455,0.011510751652063023,0.8674277140217611,0.011355128525081108,0.044660694721917894,-0.1653944020356234,0.01621469054856783,-0.10014192253106718,0.0014179033935154551
24,38542438,11.0,28.0,61.0,5.5,5.86,15.44,101.6,1,19.7,10.0,476.6,44.887220123999995,4.0922799,2015-07-27,2015-07-10,2015-08-13,3703,3615,3649,4040,4180,4763,5143,4719,5409,2416,48,4583,3819,-1770623742.4547274,504451038.5756678,3730916030.5343537,3544303797.468354,16016483516.483479,8983451536.643026,-8480000000.00001,21630094043.887173,-37226368159.20398,-5527544351.073762,18880099916.736065,-1297774757.9412265,4.577615253582281e+16,4.78704004741645e+16,-1780651078874042.2,3.157513852915221e+17,-1.9321516428133062e+17,-4.1284755405775494e+17,6.022018808777444e+17,-1.845030163106308e+18,3.942639777130624e+17,5.697395954203973e+16,-8.400447408275315e+16,1.0,0.9237415627521913,0.8690563532872184,0.87021414489074,0.8690625534331295,0.9595278418014025,1.0,0.8894722512650408,1.0,0.45410677917452313,0.009901207692868239,1.0,0.07752026487041899,0.127868068833652,0.918809201623816,0.11069352930351159,0.017043109040514242,0.015474594858048007
25,38342524,7.0,59.0,35.0,3.4,4.16,22.8,126.7,0,33.0,7.9,120.5,45.644680672,3.753520374,2015-10-20,2015-10-03,2015-11-06,6358,6199,5746,6103,6278,6452,6628,6542,6759,3373,50,5341,4098,-3199195171.026155,-6721068249.2581625,3406488549.618323,4430379746.835443,4780219780.219769,4160756501.182033,-1720000000.000002,6802507836.990603,-42114427860.69652,-7756769374.416431,22027477102.41467,-2111431968.7446918,-7.086263738897395e+16,1.5026048663021498e+17,9769954171919088.0,8856709705932303.0,-1.7018221951586098e+16,-1.3902497638728216e+17,1.704501567398123e+17,-1.5334462601155855e+18,4.273340607746279e+17,6.9524384866552504e+16,-1.0049504192822389e+17,1.0,0.9678033605330542,0.8881987548063062,0.929080882473631,0.9502917862041838,0.9715432733517555,0.9920409826561939,0.9722549988534976,1.0,0.5105355705115171,0.00862701941938616,1.0,0.034717279557137215,0.06477864583333333,-0.32943118715293407,0.049574597237831725,-0.05362828199297085,0.02144546438449513
